ObjCoeff,Dual,y_lp_sum,RC,ylp,yint
51144,-69738.2,0.173665,0,0.174063,0
25572,-30620.1,0.30662,0,0.305488,1
46030,-53853.6,1.35E-05,0,6.69E-06,0
49610,-71938,9.63E-34,0,0,0
7672,-23374.5,1,-1462.64,1,1
51144,-22692.2,9.63E-34,0,0,0
21481,-23759.4,0.490775,0,0.490897,1
22504,-22128.7,0.101595,0,0.102134,0
49610,-12942.1,9.63E-34,0,0,0
16878,-13774.9,0.173628,0,0.174063,0
25572,-5493.08,0.599379,0,0.59717,0
51144,-62749.3,0.263031,0,0.263119,0
45007,-29396.6,2.23E-06,0,0,0
30175,-25962.1,1.21E-05,0,2.03E-05,0
9206,-28460.3,1,-1124.2,1,1
25061,-25383.6,4.95E-30,0,0,1
47564,-93728.5,9.63E-34,0,0,0
6649,-34581.9,1,-15778.5,1,1
51144,-74429.1,1.92E-31,0,0,0
15855,-19461.4,0.507296,0,0.506804,1
15344,-16738.4,0.61693,0,0.616883,0
38869,-54252.2,4.31E-07,0,0,0
24549,-16412.8,0.263023,0,0.263119,0
5115,-6437.47,0.263109,0,0.263121,1
51144,-33344.4,4.57E-06,0,3.45E-07,0
23526,-28186.3,0.113127,0,0.11403,0
10741,-12411,0.216508,0,0.215104,1
27106,-39692.4,0.0546431,0,0.0543286,0
38869,-14981.8,9.63E-34,0,0,0
26084,-29035.4,9.63E-34,3125.19,0,0
10229,-18718.9,1,-7447.7,1,1
6138,-4071.42,0.945525,0,0.945739,1
51144,-85686.3,9.63E-34,0,0,0
49610,-109998,7.62E-07,0,0,0
32221,-45707.4,0.82623,0,0.825937,1
39892,-62084.9,9.63E-34,0,0,0
23526,-31513.6,0.0288083,0,0.0281593,0
20458,-33291.6,0.405868,0,0.406064,1
21992,-34051.5,0.58131,0,0.580281,1
51144,-29878.9,0.117497,0,0.118698,0
17901,-12834.7,0.459951,0,0.460508,1
31198,-23837.5,0.327383,0,0.328217,0
23015,-14482.1,0.888066,0,0.886944,1
30687,-23381.7,0.212856,0,0.212072,1
35289,-33073.7,0.029258,0,0.028864,0
51144,-22083.4,0.0201015,0,0.0210131,0
42961,-16016,0.979898,0,0.978987,1
11252,-6187.98,0.616931,0,0.616883,1
51144,-34464.1,4.95E-32,0,0,0
40915,-57063.1,0.245416,0,0.245774,0
41427,-49560.9,0.707894,0,0.708658,1
12275,-5428.19,1,-2425.48,1,1
41938,-26214.8,3.53E-30,0,0,0
51144,-60461.3,0.302663,0,0.301963,1
30175,-34793.6,0.295468,0,0.297049,0
48587,-26861.1,3.58E-06,0,6.87E-06,0
43984,-39762.7,0.779275,0,0.778524,1
42961,-37901.3,0.827915,0,0.829664,1
51144,-48496,3.22E-32,0,0,0
49098,-50909.3,0.13992,0,0.139297,0
11252,-16218.7,0.881413,0,0.881214,1
27618,-28065.2,0.288446,0,0.287863,1
17389,-27707.6,0.245695,0,0.245722,0
39381,-44104.6,9.63E-34,0,0,0
36312,-5963.38,9.63E-34,0,0,0
51144,-33166,2.46E-31,0,0,0
18924,-24580.6,0.52592,0,0.525057,1
41427,-49965.1,0.686849,0,0.684621,1
20458,-20779.6,0.997508,0,0.997431,1
51144,-65614.7,0.121161,0,0.120781,0
36312,-34288.7,0.616931,0,0.616883,1
46541,-44777.1,0.261909,0,0.262336,0
7672,-17433.8,1,-1353.78,1,1
51144,-47927,0.126348,0,0.125881,0
9718,-8941.79,0.378801,0,0.379723,0
46541,-35327.3,9.63E-34,0,0,0
21481,-14419.6,0.288098,0,0.287386,1
9206,-19573.4,0.967871,0,0.968961,1
31709,-36841.5,0.206752,0,0.207011,0
51144,-39456.8,2.48E-32,0,0,0
42961,-27068.9,9.63E-34,0,0,0
11763,-14167.9,0.390463,0,0.39198,1
12275,-10627.2,0.173812,0,0.174301,0
24038,-29370.1,6.22E-07,0,0,0
14321,-19379.2,0.451255,0,0.452263,0
16878,-15903.5,9.63E-34,0,0,0
9206,-12503.7,0.435334,0,0.43538,0
20969,-19515.5,0.0288942,0,0.0281593,0
51144,-64573.6,7.26E-05,0,0.00012898,0
25061,-21257.1,0.365532,0,0.365536,0
19946,-24976.6,0.599077,0,0.601367,1
29152,-36835,0.69455,0,0.694688,1
47564,-42317.8,9.63E-34,0,0,0
7161,-10870,0.376813,0,0.376925,1
51144,-56985.7,0.173665,0,0.174063,0
33755,-26551.6,0.736969,0,0.736881,1
32221,-43927.7,0.173731,0,0.174192,0
49610,-28326.8,2.15E-32,0,0,0
45518,-44926.4,3.11E-07,0,0,0
18412,-18103.1,0.245482,0,0.245077,0
38358,-20088.9,0.0201015,0,0.0210131,1
51144,0,1,0,1,1
47564,-30766.9,9.63E-34,0,0,0
18412,-24360.1,0.446735,0,0.447687,0
44495,-39670.2,9.63E-34,0,0,0
20458,-21258.3,0.39459,0,0.394406,1
23015,-17103.7,1.42E-05,0,1.90E-05,0
25572,-13198.5,3.06E-07,0,0,0
6138,-5057.38,0.537644,0,0.537082,0
23782,-15273.7,0.48871,0,0.488684,0
21481,-9006.96,8.57E-08,0,0,0
11252,-8026.56,0.51129,0,0.511316,1
25572,-16420.2,1.76E-05,0,0,0
8695,-5919.89,0.757223,0,0.75786,1
6649,-5850.89,0.011237,0,0.0109319,0
23015,-15788.3,0.198896,0,0.198344,0
16878,-15956.9,0.0438615,0,0.0437926,0
22759,-23615.2,0.269137,0,0.270126,1
9206,-5739.45,0.223055,0,0.221835,0
6393,-2168.35,1,-8310.47,1,1
25572,-21556.5,0.189448,0,0.18864,1
12786,-13844.6,0.527624,0,0.52634,1
23015,-19800.8,0.0203357,0,0.0218023,0
24805,-22094.8,5.88E-38,0,0,0
3836,-9083.86,0.978149,0,0.979467,0
25572,-11747,2.24E-05,0,1.58E-05,0
10741,-6304.29,0.537415,0,0.536689,1
11252,-13315.1,0.479461,0,0.479157,1
24805,-9695.42,5.88E-38,0,0,0
8439,-10006,0.113511,0,0.112885,0
12786,-8975.18,0.000129818,0,0.000170596,0
25572,-18490.9,0.926689,0,0.92672,1
22504,-17632.3,5.88E-38,0,0,0
15088,-8146.36,0.0733115,0,0.0732803,0
4603,-13872.6,1,-5874.79,1,1
12531,-11149.7,0.853889,0,0.848594,0
23782,-16883.1,5.88E-38,0,0,0
3325,-14032.5,1,-8122.66,1,1
25572,-30179.9,0.137916,0,0.137815,0
7928,-4069.35,0.558991,0,0.560161,1
7672,-6149.74,0.887172,0,0.887491,1
19435,-14491.5,3.26E-05,0,0,0
12275,-12737.4,0.882543,0,0.881734,1
2558,-5101.01,0.481664,0,0.479891,1
25572,-25544,0.0723252,0,0.0724925,0
11763,-7356.67,0.994573,0,0.995419,0
5371,-1953,0.00260582,0,0.00276732,1
13553,-8745.54,0.25158,0,0.250291,1
19435,-5680.46,5.88E-38,0,0,0
13042,-8643.17,1.43E-05,0,0,0
5115,-9262.06,1,-6651.51,1,1
3069,-2207.47,1,-1593.7,1,1
25572,-17984.6,0.00709582,0,0.00736467,0
24805,-10047.8,1.55E-05,0,9.94E-06,0
16111,-13828.9,1,-6547,1,1
19946,-6596.47,5.88E-38,0,0,0
11763,-10053.2,5.31E-05,0,0,1
10229,-8026.22,0.889658,0,0.888411,1
10996,-2932.7,0.957995,0,0.957017,1
25572,-13131.4,0.117327,0,0.118095,0
8951,-3303.18,0.401901,0,0.401324,0
15599,-8935.72,0.537235,0,0.53707,1
11508,-9482.23,1,-7074.15,1,1
15344,-11894.7,0.0866493,0,0.0872981,0
17645,-11140.8,0.637752,0,0.640502,0
25572,0,1,0,1,1
21481,-10482,0.999998,-205.915,1,1
5626,-2404.37,0.909278,0,0.909456,1
25572,-11655.7,0.0438551,0,0.0437926,0
20458,-11425.1,0.710988,0,0.712251,1
20714,-23958.2,1,-5571.2,1,1
6138,-13221,1,-8420.51,1,1
20969,-8053.93,5.88E-38,0,0,0
25572,-18514.4,0.51129,0,0.511316,1
15088,-13624.1,0.250815,0,0.251578,0
24294,-21586.7,6.78E-06,0,0,1
21992,-19839.4,0.871027,0,0.870678,1
21481,-22305.6,1,-8037.17,1,1
25572,-13955.9,0.0438551,0,0.0437926,0
24549,-17154,0.418411,0,0.415309,1
5626,-7793.66,1,-2256.1,1,1
13809,-9487.94,0.503517,0,0.502802,0
8695,-2211.66,0.888149,0,0.890224,1
19691,-10794.4,0.00312153,0,0.00474577,0
18156,-2099.56,5.88E-38,0,0,0
25572,-12679.9,1.67E-07,0,0,0
9462,-4537.84,0.981681,0,0.980477,1
20714,-16622.4,0.999859,0,0.99972,0
10229,-10734.6,1,-3458.13,1,1
25572,-17128.9,0.51129,0,0.511316,1
18156,-15126.7,0.909342,0,0.909441,1
23271,-18564.1,0.48871,0,0.488684,0
3836,-6503.29,1,-11502.5,1,1
25572,-19615.7,0.51129,0,0.511316,1
4859,-2319.75,0.20897,0,0.210242,0
23271,-13067,5.88E-38,0,0,0
10741,-11058.3,0.50971,0,0.509557,0
4603,-9494.73,1,-7291.53,1,1
15855,-8145.94,0.410978,0,0.412028,0
25572,-8549.34,0.0761462,0,0.07638,0
21481,-11614.3,5.88E-38,0,0,0
5882,-3559.18,0.999664,0,0.999984,1
6138,-4229.99,0.196201,0,0.19789,0
12019,-4592.16,5.88E-38,0,0,0
7161,-3365.48,0.865575,0,0.863617,1
8439,-7350.67,5.88E-38,0,0,0
4603,-2252.5,0.466512,0,0.464546,0
10485,-7141.32,0.189917,0,0.187885,1
25572,-12240.2,0.072637,0,0.0727453,0
12531,-9123.72,0.88346,0,0.88242,1
9973,-10318.8,0.999673,0,1,1
14576,-19824.8,0.927401,0,0.927302,1
23782,-15936.1,5.88E-38,0,0,0
3581,-3877.11,0.639101,0,0.638153,1
25572,-10497.3,0.538016,0,0.538098,1
16878,-18109.2,0.887394,0,0.887796,1
16111,-24553.2,0.46196,0,0.461876,0
24805,-18624,1.05E-34,0,0,0
22759,-25029.5,2.45E-05,0,2.67E-05,0
9206,-8261.88,0.681623,0,0.685687,0
19179,-19744.2,6.73E-32,0,0,0
25572,0,1,0,1,1
23782,-46178.7,4.31E-06,0,0,0
9206,-17421.5,0.794039,0,0.794361,1
22248,-14549.3,1.24E-07,0,0,0
10229,-10006.8,0.926914,0,0.927066,1
11508,-10100.2,8.69E-06,0,0,0
25572,-12343.3,9.20E-28,0,0,0
6138,-3677.96,0.4958,0,0.496745,1
23782,-19350.3,0.495772,0,0.495785,0
21481,-18498.2,1.18E-05,0,0,0
11252,-6019.89,0.504217,0,0.504215,1
25572,-21778.9,1.76E-09,0,0,0
8695,-9781.85,0.788618,0,0.789384,0
6649,-8165.17,0.00074426,0,0.00105491,0
23015,-19723,0.145597,0,0.144951,0
16878,-23548,0.065869,0,0.0659154,0
22759,-22301.6,0.283823,0,0.283854,1
9206,-9308.05,0.287942,0,0.288144,0
6393,-19589.9,1,-6928.89,1,1
25572,-18222.1,0.235238,0,0.234793,0
12786,-16804.2,0.489965,0,0.490245,1
23015,-23563.3,0.0412126,0,0.0398643,0
24805,-35184.2,4.53E-07,0,0,0
3836,-8432.77,0.881634,0,0.88148,1
25572,-22417.6,1.70E-28,0,0,0
10741,-17303.9,0.510184,0,0.509913,1
11252,-8226.91,0.490075,0,0.490245,1
24805,-5853.28,2.47E-31,0,0,0
8439,-9428.37,0.189908,0,0.190311,0
12786,-10583.1,9.83E-05,0,0,0
25572,-16550.1,0.809466,0,0.809685,1
22504,-14665.7,8.32E-24,0,0,0
15088,-4721.37,0.190534,0,0.190315,0
4603,-14944.4,1,-6424.09,1,1
12531,-12229.8,0.496808,0,0.497295,1
23782,-14472.1,2.47E-31,0,0,0
3325,-10504.9,1,-7393.52,1,1
25572,-30357.5,0.0778798,0,0.0778523,0
7928,-5299.05,0.509903,0,0.509712,1
7672,-4564.22,0.914979,0,0.914689,1
19435,-17499.9,3.34E-05,0,0,0
12275,-6322.35,0.753563,0,0.754325,0
2558,-4021.78,0.515588,0,0.514883,1
25572,-14206.4,0.0780739,0,0.0778929,0
11763,-8163,0.661266,0,0.664108,1
5371,-2104.2,0.0743185,0,0.0736685,0
13553,-17586.9,0.20583,0,0.205961,0
19435,-10306.5,2.47E-31,0,0,0
13042,-12407.8,9.49E-14,0,0,1
5115,-10389.2,1,-6684.04,1,1
3069,-479.409,1,-1312.82,1,1
25572,-20916.3,0.0215136,0,0.0220775,0
24805,-22838.7,2.44E-05,0,1.44E-05,0
16111,-24326.9,1,-7566.61,1,1
19946,-8995.98,2.47E-31,0,0,0
11763,-13985.6,0.000166465,0,0,0
10229,-13276.4,0.907008,0,0.904706,1
10996,-8101.93,0.905341,0,0.906701,0
25572,-16350.4,0.246338,0,0.245675,1
8951,-13765.3,0.311059,0,0.311434,0
15599,-13680.4,0.71215,0,0.711856,1
11508,-16549.5,1,-6527.64,1,1
15344,-15539.8,5.49E-05,0,0,0
17645,-19104.2,0.495262,0,0.49544,1
25572,0,1,0,1,1
21481,-20285.7,0.99998,0,1,1
5626,-6809.25,1,-291.75,1,1
25572,-24164.4,0.0817544,0,0.0820915,0
20458,-19649.5,0.699097,0,0.698522,1
20714,-25753.1,1,-7009.79,1,1
6138,-8787.39,1,-8107.15,1,1
20969,-12254.7,2.47E-31,0,0,0
25572,-29203.9,0.504217,0,0.504215,1
15088,-14075.3,0.328751,0,0.328084,0
24294,-15022.6,7.54E-06,0,0,0
21992,-9722.01,0.868607,0,0.86905,1
21481,-21455.6,1,-4933.28,1,1
25572,-9670.3,0.0658688,0,0.0659154,0
24549,-20546.4,0.305744,0,0.306144,1
5626,-2710.55,1,-2253.34,1,1
13809,-10376.8,0.341174,0,0.341108,0
8695,-1425.98,0.84775,0,0.84722,1
19691,-11920.9,6.40E-06,0,0,0
18156,-3214.31,2.47E-31,0,0,0
25572,-13097.1,1.53E-26,0,0,0
9462,-9630.19,0.80947,0,0.809689,1
20714,-21272,0.999851,0,0.999964,1
10229,-12209.9,1,-3176.49,1,1
25572,-1.53E-86,1,0,1,1
18156,-15739.2,0.914997,0,0.914689,1
23271,-20045,2.47E-31,0,0,0
3836,-9849.85,1,-6776.71,1,1
25572,-32204.9,0.712058,0,0.711856,1
4859,-8774.33,0.0961848,0,0.0970102,0
23271,-15869,2.47E-31,0,0,0
10741,-9824.69,0.520811,0,0.522084,0
4603,-15057.6,1,-8035.62,1,1
15855,-15914.5,0.495576,0,0.494759,1
25572,-17812,0.0212709,0,0.0213567,0
21481,-7640.14,2.47E-31,0,0,0
5882,-5254.36,0.977926,0,0.977922,1
6138,-4940.42,0.130382,0,0.130447,1
12019,-4075.09,2.47E-31,0,0,0
7161,-9725.79,0.989437,0,0.989395,1
8439,-7124.61,2.47E-31,0,0,1
4603,-2940.63,0.50231,0,0.500607,1
10485,-7090.08,0.286895,0,0.287246,0
25572,-19342.6,0.0212671,0,0.0213567,0
12531,-9125.64,0.809989,0,0.809635,1
9973,-9920.12,0.999874,-91.9414,0.999755,1
14576,-12462.7,0.999903,0,1,1
23782,-16373.8,2.47E-31,0,0,0
3581,-1697.64,0.720316,0,0.719419,1
25572,-25453.6,0.503948,0,0.503825,1
16878,-11160.2,0.914988,0,0.914689,1
16111,-5936.36,0.496003,0,0.496175,0
24805,-7579.62,4.34E-28,0,0,0
22759,-13782.9,0.000106574,0,8.18E-05,0
9206,-8773.28,0.574638,0,0.573203,1
19179,-6542.42,8.12E-23,0,0,0
25572,-3.02E-279,1,0,1,1
23782,-13843.4,2.62E-05,0,1.61E-05,0
9206,-9978.42,0.82111,0,0.820633,1
22248,-11683.9,2.17E-05,0,4.34E-05,0
10229,-9813.26,0.845559,0,0.845446,1
11508,-10045.2,1.22E-06,0,0,0
25572,-19349.1,2.23E-25,0,0,0
6138,-4966.99,0.543581,0,0.542582,1
23782,-14948,0.3736,0,0.373296,0
21481,-20753,9.44E-28,0,0,0
11252,-8194.15,0.6264,0,0.626704,1
25572,-20475.3,4.32E-05,0,0,0
8695,-7613.46,0.930979,0,0.930326,1
6649,-5909.12,1.57E-05,0,0,0
23015,-18417.9,0.0520723,0,0.0527232,0
16878,-13685.4,0.0122999,0,0.0126705,0
22759,-21153.9,0.295717,0,0.295436,0
9206,-4192.87,0.3736,0,0.373296,0
6393,-5471.95,1,-2480.4,1,1
25572,-29245.5,0.23241,0,0.231851,1
12786,-9675.93,0.586208,0,0.587893,0
23015,-23807.3,0.00444786,0,0.00412803,0
24805,-35594.4,2.10E-58,2980.41,0,0
3836,-7519.54,1,-450.721,1,1
25572,-23590.6,1.25E-24,0,0,0
10741,-13338.8,0.543521,0,0.542472,1
11252,-11441.4,0.45648,0,0.457632,0
24805,-6770.38,2.34E-63,0,0,0
8439,-4174.47,0.156413,0,0.155339,1
12786,-11382.2,0.00013931,0,9.59E-05,0
25572,-8850.9,0.999994,0,1,1
22504,-12321.4,5.78E-06,0,0,0
15088,-9131.98,5.78E-06,0,0,0
4603,-9150.19,1,-3234.8,1,1
12531,-12135.9,0.542151,0,0.536111,0
23782,-13323.9,5.24E-97,0,0,0
3325,-12648,1,-7017.14,1,1
25572,-30954.7,0.121649,0,0.12174,0
7928,-7473.12,0.543471,0,0.542368,1
7672,-2569.77,0.947932,0,0.947503,1
19435,-17564.9,2.61E-05,0,0,0
12275,-10504.8,0.79877,0,0.798693,1
2558,-2269.19,0.465449,0,0.467577,0
25572,-18198,0.121649,0,0.12174,0
11763,-13325.9,0.479374,0,0.479981,0
5371,-956.638,0.505071,0,0.506553,1
13553,-12950.6,0.32253,0,0.323221,0
19435,-8158.88,8.32E-111,7113.18,0,0
13042,-12891.1,0.0507494,0,0.0484854,0
5115,-12667.8,1,-6527.88,1,1
3069,-2124.33,1,-901.08,1,1
25572,-32669.9,5.88E-05,0,0.000103076,0
24805,-22986.4,8.75E-06,0,0,0
16111,-24867.6,1,-7236.32,1,1
19946,-10421.7,1.13E-69,0,0,0
11763,-12215.5,0.0215833,0,0.0213794,0
10229,-14931.5,0.808214,0,0.808854,1
10996,-15359.4,0.989435,0,0.988105,1
25572,-20601.2,0.201091,0,0.201211,0
8951,-4709.81,0.373542,0,0.373296,1
15599,-8711.68,0.665514,0,0.664952,1
11508,-11190.2,1,-5981.3,1,1
15344,-11299.4,7.17E-05,0,0,0
17645,-16834.7,0.311376,0,0.309899,0
25572,0,1,0,1,1
21481,-14839,0.999997,-1077.95,1,1
5626,-2692.81,1,-1575.7,1,1
25572,-21966.3,0.078221,0,0.0777122,0
20458,-21188.2,0.750371,0,0.752003,1
20714,-25901.1,1,-8968.3,1,1
6138,-12704,1,-9034.54,1,1
20969,-11198.5,5.92E-57,0,0,0
25572,-23890.3,0.6264,0,0.626704,1
15088,-16784.9,0.326247,0,0.326981,0
24294,-17667.3,7.28E-05,0,5.09E-06,0
21992,-17073.3,0.808297,0,0.809076,0
21481,-26474.9,1,-7795.07,1,1
25572,-28773.3,0.0122862,0,0.0126705,0
24549,-24776.8,0.346318,0,0.347509,1
5626,-11549.1,1,-4571.73,1,1
13809,-9334.56,0.508026,0,0.507487,1
8695,-6188.44,0.828587,0,0.829715,1
19691,-18804.5,0.015868,0,0.0144708,0
18156,-5088.19,8.32E-111,14982.6,0,0
25572,-15158.4,2.74E-06,0,0,0
9462,-19169,0.999993,-424.908,1,1
20714,-22164.7,0.995163,0,0.994679,1
10229,-10175.8,1,-416.76,1,1
25572,0,1,0,1,1
18156,-20185.9,0.947804,0,0.947398,1
23271,-21974.7,2.25E-106,0,0,0
3836,-26699.7,1,-11285.5,1,1
25572,-23298.3,0.6264,0,0.626704,1
4859,-5980.78,0.270299,0,0.270926,0
23271,-13855.3,1.52E-29,0,0,0
10741,-14712.6,0.548015,0,0.546715,1
4603,-17291.5,1,-7331.39,1,1
15855,-21843.6,0.51807,0,0.51858,0
25572,-26683.2,0.0209419,0,0.0210145,0
21481,-7085.03,1.37E-69,13815.1,0,0
5882,-9039.9,0.978276,0,0.978621,1
6138,-5326.66,0.166242,0,0.165596,0
12019,-8506.81,1.44E-33,4325.89,0,0
7161,-10308.6,0.833937,0,0.83464,1
8439,-8379.77,4.88E-67,0,0,0
4603,-6657.37,0.492684,0,0.49224,1
10485,-11892.2,0.155213,0,0.155835,0
25572,-45050.2,0.00484985,0,0.00468847,0
12531,-12684.6,0.939271,0,0.939062,1
9973,-13758.5,0.983928,0,0.984174,1
14576,-18710.6,0.99485,0,0.995057,1
23782,-15189.9,4.21E-30,0,0,0
3581,-7449.31,0.713591,0,0.715601,1
25572,-25390.4,0.475931,0,0.475899,1
16878,-15313.5,0.947899,0,0.947412,1
16111,-15016.5,0.523008,0,0.523509,0
24805,-17199.2,5.22E-29,0,0,0
22759,-25799.3,5.21E-06,0,0,0
9206,-10490,0.549761,0,0.549076,0
19179,-15217.6,6.09E-58,0,0,0
25572,-1.23051,1,0,1,1
23782,-13938.9,4.34E-05,0,4.22E-05,0
9206,-12439.9,0.767805,0,0.767355,1
22248,-19509.5,5.57E-24,0,0,0
10229,-9134.75,0.972526,0,0.972927,1
11508,-10850,9.67E-09,0,0,0
5115,-8259.15,0.998841,-1735.96,1,1
1228,-4986,0.999998,-3758,1,1
4757,-9173.3,0.999998,-4078.92,1,1
4297,-3490.38,0.000196091,0,0,0
2251,-5555.02,1,-1648.33,1,1
5115,-8103.49,0.99853,-1805.08,1,1
1739,-2295.32,1,-3969.09,1,1
1330,-1346.04,0.999105,-231.57,1,1
4603,-9920,0.999997,-5317,1,1
3376,-4002.48,0.999982,-332.809,1,1
4552,-22756.5,0.999998,-17600,1,1
1842,-2320.33,1,-1099.9,1,1
1279,-7606.04,1,-6446.67,1,1
5115,-1.46E-10,0.999793,0,1,1
2558,-1618.01,0.997831,0,1,1
4603,-6343.48,0.999998,-2041.57,1,1
4961,-6863.48,0.999998,-2566.02,1,1
768,-4680.93,1,-5019.59,1,1
5115,-25452.4,0.999948,-31060.5,1,1
2149,-14658.9,1,-13199.8,1,1
2251,-674.18,0.00316033,0,0,0
4961,-5882.12,0.000691085,0,0,0
1688,-1119.97,0.996394,0,1,1
2558,-2690.43,0.000592719,0,0.001033,0
5115,-20741.8,0.999948,-22612.1,1,1
4501,-3608.4,0.000369289,0,0,0
3018,-21457,0.999998,-10866.4,1,1
921,-24859.3,1,-11265.7,1,1
2507,-9295.68,0.999998,-5601.11,1,1
4757,-7894.65,2.39E-05,0,0,0
665,-5222.78,1,-1756.5,1,1
5115,-83278.5,0.999948,-14768,1,1
1586,-55880.4,1,-36906.5,1,1
1535,-45078.7,1,-27022.4,1,1
3887,-25038.3,0.999998,-14642.9,1,1
2455,-10169.1,0.99875,-729.28,1,1
512,-16538.5,1,0,1,1
5115,0,1,0,1,1
2353,-27884.2,1,-24098.7,1,1
1075,-34104.4,1,-19577,1,1
2711,-17006.2,0.999998,-7203.31,1,1
3887,-8311.05,0.999996,-2742.5,1,1
2609,-2360.87,3.51E-05,0,0,0
1023,-10550.1,1,-9418.35,1,1
614,-21167.9,1,-13085.7,1,1
5115,-42865.7,0.999285,-6751.73,1,1
4961,-27716.1,0.999998,-15818.7,1,1
3223,-37340.9,1,-26761.1,1,1
3990,-19523.3,0.999998,-14617,1,1
2353,-19658.8,0.999998,-17132.3,1,1
2046,-8765.81,0.999998,-3423.45,1,1
2200,-23965.1,1,-16116.6,1,1
5115,-44.1083,1,0,1,1
1791,-9514,0.999998,-7723,1,1
3120,-27354.9,0.999998,-22980,1,1
2302,-60827.8,0.999999,-57297.1,1,1
3069,-13137.7,0.999998,-9504,1,1
3529,-19965.8,0.999998,-15956.4,1,1
5115,-5672.37,0.99978,-2286.05,1,1
4297,-24321,0.999998,-20024,1,1
1126,-11300,0.999998,-10174,1,1
5115,-3485.07,0.999809,-4000.47,1,1
4092,-5886,0.999998,-1794,1,1
4143,-26460,0.999998,-22317,1,1
1228,-10734.4,0.999999,-12993.5,1,1
4194,-8748,0.999996,-4554,1,1
5115,-22833.6,0.999974,-11671.4,1,1
3018,-6573.48,0.999998,-4823.53,1,1
4859,-5848.77,0.999998,-3042.81,1,1
4399,-61184.5,0.999998,-56181,1,1
4297,-28548,0.999998,-24251,1,1
5115,-144.156,1,0,1,1
4910,-27246,0.999998,-22336,1,1
1126,-34188,1,-33062,1,1
2762,-13294,0.999998,-10532,1,1
1739,-36330,1,-34591,1,1
3939,-56233.9,0.999998,-51702,1,1
3632,-2106.71,4.66E-09,0,0,0
5115,-314.055,0.999477,0,1,1
1893,-63165.4,1,-60540,1,1
4143,-12029,0.999998,-7886,1,1
2046,-35834,1,-33788,1,1
5115,-25.8192,1,0,1,1
3632,-7722,0.999998,-4090,1,1
4655,-6927.41,0.999998,-1635.52,1,1
768,-53515,1,-52096,1,1
5115,-5442.31,0.999852,0,1,1
972,-2894.34,1,-1063.75,1,1
4655,-4197.6,0.680212,0,0.679211,1
2149,-1460.48,0.691653,0,0.70056,1
921,-6539.93,1,-4863.02,1,1
3171,-7770,0.999997,-4599,1,1
5115,-18365.1,0.999775,-8040.37,1,1
4297,-4159.19,3.82E-06,0,0,0
1177,-49176.6,1,-42725.3,1,1
1228,-46.6551,0.0106616,0,0.000890687,0
2404,-9039.37,0.999998,-6461,1,1
1433,-5475.35,0.999999,-3065.13,1,1
1688,-4300,0.999996,-2612,1,1
921,-4063.45,0.999998,-1990.4,1,1
2097,-769.062,0.303699,0,0.297781,0
5115,-27945,0.999959,-14303.5,1,1
2507,-41896,1,-38645,1,1
1995,-16537.1,0.999998,-13991.3,1,1
2916,-3916.82,0.995988,-185.04,0.997792,1
4757,-5022.43,0.000967988,0,0,0
717,-4524.76,1,-2809.96,1,1
5115,-22344.9,0.999988,-26943.9,1,1
3376,-28319.5,0.999998,-24432,1,1
3223,-15180,0.999998,-11957,1,1
4961,-26885,0.999998,-21428.1,1,1
4552,-14054.4,0.999998,-7243.93,1,1
1842,-2969.6,0.999998,-1783.25,1,1
3836,-3225.26,0.00159663,0,0,0
5115,-6.89E-81,1,0,1,1
4757,-2159.28,0.103441,0,0.105702,0
1842,-361.924,1,-1261.6,1,1
4450,-10080,0.999998,-5630,1,1
2046,-3085.36,0.999997,-2569.51,1,1
2302,-2473.59,0.99959,0,1,1
5115,-3767.83,0.998732,-1097.69,1,1
1228,-4986,0.999998,-3758,1,1
4757,-18959.5,1,-7027.83,1,1
4297,-5803.54,0.00163772,0,0,0
2251,-3959.64,1,-1828.91,1,1
5115,-3617.08,0.998642,-247.233,1,1
1739,-12396.3,1,-3836.67,1,1
1330,-3036.8,0.995813,0,1,1
4603,-9920,0.999998,-5317,1,1
3376,-5664.79,0.999234,-1270.39,1,1
4552,-22774.6,0.999998,-17522,1,1
1842,-8460.92,1,-2043.35,1,1
1279,-16035.3,1,-5552.61,1,1
5115,-28136.8,0.998705,-10104.3,1,1
2558,-5214.66,0.944239,0,0.955264,1
4603,-7834.07,0.999998,-458.776,1,1
4961,-13172.3,0.999998,-840.881,1,1
768,-11121.7,1,-4212.97,1,1
5115,-806.624,0.999998,0,1,1
2149,-18049.4,1,-9218.24,1,1
2251,-284.797,0.00454529,0,-1.72E-12,0
4961,-7297.04,0.000322321,0,0.000485084,0
1688,-680.397,0.996538,0,1,1
2558,-5487.73,0.000288611,0,0,0
5115,-2.35E-14,1,0,1,1
4501,-3596.76,0.000233042,0,0,0
3018,-9939.97,0.999998,-11729,1,1
921,-13316.2,1,-13572.2,1,1
2507,-7297.19,0.999998,-4758.91,1,1
4757,-3211.33,1.34E-05,0,0,0
665,-4640,0.999998,-2438.23,1,1
5115,-1.02E-79,1,0,1,1
1586,-31838.9,1,-41682.1,1,1
1535,-22257.2,1,-28500.3,1,1
3887,-16038.2,0.999998,-15068.3,1,1
2455,-3729.77,0.999893,-425.033,1,1
512,-1608.6,1,-4253.53,1,1
5115,-0.159195,1,0,1,1
2353,-22869.1,1,-21133.1,1,1
1075,-17712.5,1,-21897.9,1,1
